,title,pubDate,link,,description
1031,"가상화폐(암호화폐) 주요 종목 하락세, 07월 24일 05시 기준 <b>비트코인</b>은 16,0...","Tue, 24 Jul 2018 05:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135934,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 10,000원(0.11%) 상승한 8,824,000원에 거래되고 있고, 코인원에서는 16,000원(0.18%) 상승한 8,840,000원에 거래되고 있으며, 업비트에서는 15,000원(0.17%) 상승한 8,814,000원에 거래되고 있다.... "
1023,"가상화폐(암호화폐) 주요 종목 하락세, 07월 24일 06시 기준 <b>비트코인</b>은 29,0...","Tue, 24 Jul 2018 06:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135936,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 29,000원(-0.33%) 하락한 8,795,000원에 거래되고 있고, 코인원에서는 68,000원(-0.77%) 하락한 8,772,000원에 거래되고 있으며, 업비트에서는 30,000원(-0.34%) 하락한 8,784,000원에 거래되고... "
983,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 07시 기준 <b>비트코인</b>은 11,0...","Tue, 24 Jul 2018 07:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135938,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 11,000원(0.13%) 상승한 8,806,000원에 거래되고 있고, 코인원에서는 30,000원(0.34%) 상승한 8,802,000원에 거래되고 있으며, 업비트에서는 6,000원(-0.07%) 하락한 8,778,000원에 거래되고 있다.... "
974,"가상화폐(암호화폐) 주요 종목 하락세, 07월 24일 08시 기준 <b>비트코인</b>은 15,0...","Tue, 24 Jul 2018 08:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135940,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 60,000원(-0.68%) 하락한 8,746,000원에 거래되고 있고, 코인원에서는 69,000원(-0.78%) 하락한 8,733,000원에 거래되고 있으며, 업비트에서는 15,000원(-0.17%) 하락한 8,763,000원에 거래되고... "
964,"가상화폐(암호화폐) 주요 종목 하락세, 07월 24일 09시 기준 <b>비트코인</b>은 31,0...","Tue, 24 Jul 2018 09:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135942,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 16,000원(0.18%) 상승한 8,762,000원에 거래되고 있고, 코인원에서는 31,000원(0.35%) 상승한 8,764,000원에 거래되고 있으며, 업비트에서는 11,000원(-0.13%) 하락한 8,752,000원에 거래되고 있다.... "
953,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 10시 기준 <b>비트코인</b>은 3,00...","Tue, 24 Jul 2018 10:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135946,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 3,000원(-0.03%) 하락한 8,759,000원에 거래되고 있고, 코인원에서는 14,000원(-0.16%) 하락한 8,750,000원에 거래되고 있으며, 업비트에서는 6,000원(0.07%) 상승한 8,758,000원에 거래되고 있다.... "
872,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 11시 기준 <b>비트코인</b>은 79,0...","Tue, 24 Jul 2018 11:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135950,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 63,000원(0.72%) 상승한 8,822,000원에 거래되고 있고, 코인원에서는 79,000원(0.90%) 상승한 8,829,000원에 거래되고 있으며, 업비트에서는 64,000원(0.73%) 상승한 8,822,000원에 거래되고 있다.... "
937,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 12시 기준 <b>비트코인</b>은 2,00...","Tue, 24 Jul 2018 12:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135966,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 17,000원(-0.19%) 하락한 8,805,000원에 거래되고 있고, 코인원에서는 11,000원(-0.12%) 하락한 8,818,000원에 거래되고 있으며, 업비트에서는 2,000원(-0.02%) 하락한 8,820,000원에 거래되고... "
933,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 13시 기준 <b>비트코인</b>은 31,0...","Tue, 24 Jul 2018 13:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135971,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 30,000원(0.34%) 상승한 8,835,000원에 거래되고 있고, 코인원에서는 31,000원(0.35%) 상승한 8,849,000원에 거래되고 있으며, 업비트에서는 23,000원(0.26%) 상승한 8,843,000원에 거래되고 있다.... "
924,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 14시 기준 <b>비트코인</b>은 165,...","Tue, 24 Jul 2018 14:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135976,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 165,000원(1.87%) 상승한 9,000,000원에 거래되고 있고, 코인원에서는 150,000원(1.70%) 상승한 8,999,000원에 거래되고 있으며, 업비트에서는 135,000원(1.53%) 상승한 8,978,000원에 거래되고... "
921,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 15시 기준 <b>비트코인</b>은 92,0...","Tue, 24 Jul 2018 15:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135991,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 41,000원(0.46%) 상승한 9,041,000원에 거래되고 있고, 코인원에서는 41,000원(0.46%) 상승한 9,040,000원에 거래되고 있으며, 업비트에서는 92,000원(1.02%) 상승한 9,070,000원에 거래되고 있다.... "
903,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 16시 기준 <b>비트코인</b>은 40,0...","Tue, 24 Jul 2018 16:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=136007,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 39,000원(0.43%) 상승한 9,080,000원에 거래되고 있고, 코인원에서는 40,000원(0.44%) 상승한 9,080,000원에 거래되고 있으며, 업비트에서는 그대로 9,070,000원에 거래되고 있다. <b>비트코인</b>... "
908,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 17시 기준 <b>비트코인</b>은 33,0...","Tue, 24 Jul 2018 17:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=136012,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 33,000원(0.36%) 상승한 9,113,000원에 거래되고 있고, 코인원에서는 10,000원(0.11%) 상승한 9,090,000원에 거래되고 있으며, 업비트에서는 19,000원(0.21%) 상승한 9,089,000원에 거래되고 있다.... "
899,"가상화폐(암호화폐) 주요 종목 하락세, 07월 24일 18시 기준 <b>비트코인</b>은 39,0...","Tue, 24 Jul 2018 18:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=136016,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 39,000원(-0.43%) 하락한 9,074,000원에 거래되고 있고, 코인원에서는 30,000원(-0.33%) 하락한 9,060,000원에 거래되고 있으며, 업비트에서는 17,000원(-0.19%) 하락한 9,072,000원에 거래되고... "
892,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 19시 기준 <b>비트코인</b>은 53,0...","Tue, 24 Jul 2018 19:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=136029,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 36,000원(0.40%) 상승한 9,110,000원에 거래되고 있고, 코인원에서는 53,000원(0.58%) 상승한 9,113,000원에 거래되고 있으며, 업비트에서는 14,000원(0.15%) 상승한 9,086,000원에 거래되고 있다.... "
883,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 20시 기준 <b>비트코인</b>은 152,...","Tue, 24 Jul 2018 20:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=136034,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 106,000원(1.16%) 상승한 9,216,000원에 거래되고 있고, 코인원에서는 106,000원(1.16%) 상승한 9,219,000원에 거래되고 있으며, 업비트에서는 152,000원(1.67%) 상승한 9,238,000원에 거래되고... "
880,"가상화폐(암호화폐) 주요 종목 상승세, 07월 24일 21시 기준 <b>비트코인</b>은 180,...","Tue, 24 Jul 2018 21:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=136052,http://www.sisamagazine.co.kr/,"<b>비트코인</b>은 빗썸에서는 144,000원(1.56%) 상승한 9,360,000원에 거래되고 있고, 코인원에서는 180,000원(1.95%) 상승한 9,399,000원에 거래되고 있으며, 업비트에서는 117,000원(1.27%) 상승한 9,355,000원에 거래되고... "
626,이럴수가! 비번 잊어 찾지못하는 '<b>비트코인</b>' 무려 28조원 이라니,"Wed, 18 Jul 2018 16:59:00 +0900",http://www.sporbiz.co.kr/news/articleView.html?idxno=255452,http://www.sporbiz.co.kr/news/,[한스경제=허지은 기자] # 금융권 종사자인 A씨는 3년 전 <b>비트코인</b>을 알고 재미 삼아 1<b>비트코인</b>을 구매했다. 당시 <b>비트코인</b> 가격은 1<b>비트코인</b>에 20만원대로 큰 부담은 아니었다. 이후 <b>비트코인</b>의 존재를 잊고 있던... 
358,"최근 <b>비트코인</b> 가격 급등, 전문 투자꾼 '물타기' 때문?","Thu, 19 Jul 2018 14:19:00 +0900",http://www.sporbiz.co.kr/news/articleView.html?idxno=255656,http://www.sporbiz.co.kr/news/,최근의 <b>비트코인</b> 가격 차트 역시 숏 스퀴즈와 관련이 있다는 것이다. 최근 3거래일째 새 <b>비트코인</b> 가격은 100만원 이상 급등했다. 빗썸에서 이날 오전 10시 현재 <b>비트코인</b>은 24시간 전보다 1.82% 오른 820만7000원에... 
881,"G20, 가상화폐 '제도권 편입' 움직임...<b>비트코인</b> ‘900만원’ 눈앞","Tue, 24 Jul 2018 11:29:00 +0900",http://www.sporbiz.co.kr/news/articleView.html?idxno=256878,http://www.sporbiz.co.kr/news/,이 처럼 가상화폐의 제도권 편입 가능성이 높아지면서 <b>비트코인</b> 가격은 900만원 턱 밑까지 급등했다. 24일 오전 11시 현재 빗썸에서 <b>비트코인</b>은 24시간 전보다 4.5%(38만원) 오른 882만2000원에 거래되고 있다. 전일 오전... 
945,"가상화폐 옥석가리기?...<b>비트코인</b> 상승, 알트코인 하락 까닭은","Tue, 24 Jul 2018 17:09:00 +0900",http://www.sporbiz.co.kr/news/articleView.html?idxno=256995,http://www.sporbiz.co.kr/news/,[한스경제=허지은 기자] 가상화폐 시장에서 <b>비트코인</b>과 알트코인(<b>비트코인</b>을 제외한 나머지 가상화폐)의 운명이 엇갈리고 있다. 주요20개국(G20)이 가상화폐에 대한 제도권 장벽을 허물겠다는데 공감대를 형성한... 
750,[암호화폐 시황] <b>비트코인</b> 0.12%↑ <b>비트코인</b>캐시 -0.28%↓ <b>비트코인</b>골드 0.04...,"Wed, 18 Jul 2018 00:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807180030019922edd3011621_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(17일 23시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 18일... 
815,[암호화폐 시황] <b>비트코인</b> 0.31%↑ <b>비트코인</b>캐시 0.28%↑ <b>비트코인</b>골드 0.57%...,"Wed, 18 Jul 2018 01:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807180130029275edd302a471_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(0시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 18일 오전... 
804,[암호화폐 시황] <b>비트코인</b> 0.72%↑ <b>비트코인</b>캐시 0% <b>비트코인</b>골드 -0.58%↓ 이...,"Wed, 18 Jul 2018 23:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807182330029258edd30a6661_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(22시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 18일 오후... 
484,[암호화폐 시황] <b>비트코인</b> -0.40%↓ <b>비트코인</b>캐시 -1.03%↓ <b>비트코인</b>골드 -2....,"Thu, 19 Jul 2018 00:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807190030027199edd30be150_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(18일 23시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일... 
423,[암호화폐 시황] <b>비트코인</b> 0.36%↑ <b>비트코인</b>캐시 1.56%↑ <b>비트코인</b>골드 0.95%...,"Thu, 19 Jul 2018 01:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807190130021287edd3057710_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(0시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일... 
424,[암호화폐 시황] <b>비트코인</b> -0.22%↓ <b>비트코인</b>캐시 -0.46%↓ <b>비트코인</b>골드 1.0...,"Thu, 19 Jul 2018 02:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=2018071902300297edd3044e63_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(1시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일 오전... 
648,[암호화폐 시황] <b>비트코인</b> 1.03%↑ <b>비트코인</b>캐시 0.10%↑ <b>비트코인</b>골드 -0.25...,"Thu, 19 Jul 2018 03:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807190330021665edd30db9c7_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(2시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일... 
445,[암호화폐 시황] <b>비트코인</b> -1.45%↓ <b>비트코인</b>캐시 -0.57%↓ <b>비트코인</b>골드 -0....,"Thu, 19 Jul 2018 04:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807190430025775edd302e639_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(3시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일... 
614,[암호화폐 시황] <b>비트코인</b> -0.46%↓ <b>비트코인</b>캐시 -4.14%↓ <b>비트코인</b>골드 0% ...,"Thu, 19 Jul 2018 05:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807190530015469edd3040c52_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(4시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일 오전... 
595,[암호화폐 시황] <b>비트코인</b> 0.32%↑ <b>비트코인</b>캐시 -0.43%↓ <b>비트코인</b>골드 0% 이...,"Thu, 19 Jul 2018 06:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807190630014873edd30a76f4_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(5시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일 오전... 
573,[암호화폐 시황] <b>비트코인</b> -0.86%↓ <b>비트코인</b>캐시 0.11%↑ <b>비트코인</b>골드 -0.4...,"Thu, 19 Jul 2018 07:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807190730015159edd3029506_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(6시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일 오전... 
637,[암호화폐 시황] <b>비트코인</b> 1.21%↑ <b>비트코인</b>캐시 0.98%↑ <b>비트코인</b>골드 0% 이...,"Thu, 19 Jul 2018 08:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=20180719083001287edd3051403_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(7시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일 오전... 
544,[암호화폐 시황] <b>비트코인</b> -0.33%↓ <b>비트코인</b>캐시 -1.88%↓ <b>비트코인</b>골드 0.2...,"Thu, 19 Jul 2018 09:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=20180719093002447edd302546b_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(8시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일... 
634,[암호화폐 시황] <b>비트코인</b> -1.11%↓ <b>비트코인</b>캐시 -1.09%↓ <b>비트코인</b>골드 -0....,"Thu, 19 Jul 2018 10:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807191030034284edd30156cc_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(9시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일 오전... 
624,[암호화폐 시황] <b>비트코인</b> 0.07%↑ <b>비트코인</b>캐시 0.50%↑ <b>비트코인</b>골드 0% 이...,"Thu, 19 Jul 2018 11:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807191130027266edd30bf924_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(10시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일 오전... 
516,[암호화폐 시황] <b>비트코인</b> 0.54%↑ <b>비트코인</b>캐시 0.39%↑ <b>비트코인</b>골드 0% 이...,"Thu, 19 Jul 2018 12:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807191230024273edd3050409_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(11시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일... 
616,[암호화폐 시황] <b>비트코인</b> -0.21%↓ <b>비트코인</b>캐시 -0.33%↓ <b>비트코인</b>골드 0% ...,"Thu, 19 Jul 2018 13:30:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807191330021936edd30ab7c0_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(12시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일 오후... 
609,[암호화폐 시황] <b>비트코인</b> 0.02%↑ <b>비트코인</b>캐시 0.16%↑ <b>비트코인</b>골드 0% 이...,"Thu, 19 Jul 2018 14:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807191430025750edd3087ca6_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(13시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일... 
605,[암호화폐 시황] <b>비트코인</b> 0.57%↑ <b>비트코인</b>캐시 0.66%↑ <b>비트코인</b>골드 0% 이...,"Thu, 19 Jul 2018 15:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807191530014024edd3088000_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(14시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일 오후... 
597,[암호화폐 시황] <b>비트코인</b> -0.16%↓ <b>비트코인</b>캐시 0.22%↑ <b>비트코인</b>골드 0% 이...,"Thu, 19 Jul 2018 16:30:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807191630027728edd30a5257_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(15시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일 오후... 
495,[암호화폐 시황] <b>비트코인</b> 0.01%↑ <b>비트코인</b>캐시 -0.33%↓ <b>비트코인</b>골드 0% 이...,"Thu, 19 Jul 2018 17:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807191730013709edd30460c2_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(16시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일 오후... 
588,[암호화폐 시황] <b>비트코인</b> -0.16%↓ <b>비트코인</b>캐시 0.38%↑ <b>비트코인</b>골드 0% 이...,"Thu, 19 Jul 2018 18:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807191830016389edd309393f_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(17시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일 오후... 
482,[암호화폐 시황] <b>비트코인</b> 0.78%↑ <b>비트코인</b>캐시 0.49%↑ <b>비트코인</b>골드 -0.21...,"Thu, 19 Jul 2018 19:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807191930014192edd3031002_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(18시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일... 
464,[암호화폐 시황] <b>비트코인</b> 0.05%↑ <b>비트코인</b>캐시 0.76%↑ <b>비트코인</b>골드 -0.09...,"Thu, 19 Jul 2018 20:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807192030026460edd3000826_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(19시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일... 
580,[암호화폐 시황] <b>비트코인</b> 0.33%↑ <b>비트코인</b>캐시 1.18%↑ <b>비트코인</b>골드 0% 이...,"Thu, 19 Jul 2018 21:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807192130018432edd3048218_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(20시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일 오후... 
561,[암호화폐 시황] <b>비트코인</b> 0.82%↑ <b>비트코인</b>캐시 0.37%↑ <b>비트코인</b>골드 0% 이...,"Thu, 19 Jul 2018 22:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807192230019444edd300abc1_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(21시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일... 
460,[암호화폐 시황] <b>비트코인</b> 0.05%↑ <b>비트코인</b>캐시 -1.06%↓ <b>비트코인</b>골드 2.18...,"Thu, 19 Jul 2018 23:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807192330019082edd30879fb_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(22시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 19일... 
149,[암호화폐 시황] <b>비트코인</b> 0.13%↑ <b>비트코인</b>캐시 -0.21%↓ <b>비트코인</b>골드 -2.1...,"Fri, 20 Jul 2018 00:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807200030011142edd30a81ef_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(19일 23시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면... 
217,[암호화폐 시황] <b>비트코인</b> -0.45%↓ <b>비트코인</b>캐시 -1.50%↓ <b>비트코인</b>골드 0.1...,"Fri, 20 Jul 2018 01:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807200130012531edd301fa9f_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(0시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 20일... 
158,[암호화폐 시황] <b>비트코인</b> -0.24%↓ <b>비트코인</b>캐시 -0.27%↓ <b>비트코인</b>골드 1.0...,"Fri, 20 Jul 2018 02:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807200230015086edd30f6200_23,http://www.thebigdata.co.kr/vi,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(1시 30분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 20일 오전... 
